,PV,nonCriticalLoad,criticalLoad
06/17/2015 0345,-0.1,3541.973,1050.4610000000002
06/17/2015 0400,-0.1,3501.1830000000004,1035.4769999999999
06/17/2015 0415,-0.1,3489.791,1025.808
06/17/2015 0430,-0.1,3475.772,1034.5
06/17/2015 0445,-0.1,3473.024,1028.629
06/17/2015 0500,-0.1,3497.839000000001,1046.727
06/17/2015 0515,-0.1,3544.3010000000004,1063.775
06/17/2015 0530,-0.1,3583.151,1068.576
06/17/2015 0545,-0.1,3610.635,1077.3339999999998
06/17/2015 0600,-0.1,3678.17,1099.969
06/17/2015 0615,-0.1,3770.53,1131.058
06/17/2015 0630,15.685859088825604,3835.2649999999994,1162.366
06/17/2015 0645,26.7966458194553,3879.607,1185.987
06/17/2015 0700,36.77771337026476,3959.2579999999994,1220.476
06/17/2015 0715,58.97817789605692,4035.109,1246.8519999999999
06/17/2015 0730,95.36685086108831,4095.512,1273.8129999999999
06/17/2015 0745,144.60665871516727,4147.5,1301.464
06/17/2015 0800,203.53804664167333,4342.119,1389.2160000000001
06/17/2015 0815,268.5472649221341,4383.012000000001,1426.3780000000002
06/17/2015 0830,336.36947943082794,4429.686,1477.1820000000002
06/17/2015 0845,404.4317606540914,4494.994,1516.092
06/17/2015 0900,470.91483037311605,4578.415,1564.328
06/17/2015 0915,534.6674146113116,4645.654,1616.0169999999998
06/17/2015 0930,595.0569463500926,4780.630999999999,1658.701
06/17/2015 0945,651.8057637555464,4856.535000000001,1698.382
06/17/2015 1000,704.840432904906,4980.302,1739.022
06/17/2015 1015,754.168899694053,5099.066,1797.6770000000001
06/17/2015 1030,799.7921894236748,5254.215,1841.0140000000001
06/17/2015 1045,841.6522831557462,5382.174999999999,1899.5
06/17/2015 1100,879.6145788453839,5563.492,1944.195
06/17/2015 1115,913.4810981792974,5753.296,1971.792
06/17/2015 1130,943.0289496664109,5923.049,2014.5749999999998
06/17/2015 1145,968.0672774359558,6105.183,2077.7129999999997
06/17/2015 1200,988.5043076050281,6344.262000000001,2148.292
06/17/2015 1215,1004.4130672711436,6565.790000000001,2191.685
06/17/2015 1230,1016.0772751848527,6823.166,2234.6980000000003
06/17/2015 1245,1023.9816396173991,7025.666,2278.933
06/17/2015 1300,1028.6789875300976,7255.007,2320.804
06/17/2015 1315,1030.489958301332,7472.007,2366.816
06/17/2015 1330,1029.359468067058,7696.8820000000005,2424.02
06/17/2015 1345,1025.281200582509,7906.545999999999,2468.514
06/17/2015 1400,1018.2641394164865,8085.964999999998,2522.725
06/17/2015 1415,1007.9335899821342,8222.948,2549.624
06/17/2015 1430,993.7122037352107,8374.949,2593.337
06/17/2015 1445,975.1103342564236,8588.323,2635.759
06/17/2015 1500,951.8443959558796,8792.784,2656.192
06/17/2015 1515,923.8382925083167,8934.345000000001,2684.776
06/17/2015 1530,891.1736364578454,9090.808,2713.9700000000003
06/17/2015 1545,854.0229490654918,9246.245,2745.7349999999997
06/17/2015 1600,812.5838470802234,9441.014000000001,2773.167
06/17/2015 1615,767.025623773891,9559.381000000001,2802.83
06/17/2015 1630,717.4568997953276,9693.293,2804.5240000000003
06/17/2015 1645,663.9216519343016,9849.883999999998,2805.58
06/17/2015 1700,606.4296732259022,9952.474,2796.648
06/17/2015 1715,545.0259511042229,10035.839,2767.4000000000005
06/17/2015 1730,479.9011343115384,10142.899000000001,2752.1059999999998
06/17/2015 1745,411.54123616804213,10219.18,2768.465
06/17/2015 1800,340.9077191177637,10278.857,2763.2309999999998
06/17/2015 1815,269.62624450694136,10284.544,2738.0640000000003
06/17/2015 1830,200.1376526075287,10258.706999999999,2695.6059999999998
06/17/2015 1845,135.71819217570717,10139.617,2658.435
06/17/2015 1900,80.1957868616623,10007.153,2610.706
06/17/2015 1915,37.096341938222835,9879.75,2604.1800000000003
06/17/2015 1930,-0.1,9732.571,2557.392
06/17/2015 1945,-0.1,9654.066,2500.822
06/17/2015 2000,-0.1,9573.726999999999,2494.7619999999997
06/17/2015 2015,-0.1,9561.089,2494.249
06/17/2015 2030,-0.1,9574.233999999999,2466.861
06/17/2015 2045,-0.1,9539.277000000002,2464.436
06/17/2015 2100,-0.1,9398.309,2415.13
06/17/2015 2115,-0.1,9259.422999999999,2383.228
06/17/2015 2130,-0.1,9048.559,2349.035
06/17/2015 2145,-0.1,8843.288,2298.235
06/17/2015 2200,-0.1,8524.325,2218.443
06/17/2015 2215,-0.1,8214.694,2137.742
06/17/2015 2230,-0.1,7861.736999999999,2038.283
06/17/2015 2245,-0.1,7512.739,1972.892
06/17/2015 2300,-0.1,7175.285,1883.0749999999998
06/17/2015 2315,-0.1,6779.268,1793.4679999999998
06/17/2015 2330,-0.1,6421.804,1712.466
06/17/2015 2345,-0.1,6128.422999999999,1625.073
06/18/2015 0000,-0.1,5589.673000000001,1439.585
06/18/2015 0015,-0.1,5315.339,1376.087
06/18/2015 0030,-0.1,5105.199,1330.739
06/18/2015 0045,-0.1,4880.463,1270.2759999999998
06/18/2015 0100,-0.1,4711.324,1232.6529999999998
06/18/2015 0115,-0.1,4527.659000000001,1192.476
06/18/2015 0130,-0.1,4361.791,1158.061
06/18/2015 0145,-0.1,4240.82,1119.81
06/18/2015 0200,-0.1,4142.666,1099.638
06/18/2015 0215,-0.1,4023.5780000000004,1074.2129999999997
06/18/2015 0230,-0.1,3911.054,1045.012
06/18/2015 0245,-0.1,3821.7659999999996,1031.596
06/18/2015 0300,-0.1,3752.797,1018.1629999999999
06/18/2015 0315,-0.1,3703.9150000000004,1006.9659999999999
06/18/2015 0330,-0.1,3628.7380000000003,996.8599999999999
06/18/2015 0345,-0.1,3595.335,983.962
06/18/2015 0400,-0.1,3554.732,975.055
06/18/2015 0415,-0.1,3506.4239999999995,961.491
06/18/2015 0430,-0.1,3475.0480000000002,962.906
06/18/2015 0445,-0.1,3453.342,961.808
06/18/2015 0500,-0.1,3482.309,972.7629999999999
06/18/2015 0515,-0.1,3537.998,985.249
06/18/2015 0530,-0.1,3555.0650000000005,997.251
06/18/2015 0545,-0.1,3599.008,997.8969999999999
06/18/2015 0600,-0.1,3665.8229999999994,1016.419
06/18/2015 0615,-0.1,3743.7870000000003,1042.804
06/18/2015 0630,15.562603764354424,3803.4230000000002,1077.826
06/18/2015 0645,26.721925290462895,3871.9039999999995,1097.429
06/18/2015 0700,36.63260637072257,3943.7610000000004,1122.616
06/18/2015 0715,58.651485086407334,4003.5250000000005,1158.962
06/18/2015 0730,94.84052098344475,4048.2490000000003,1205.5729999999999
06/18/2015 0745,143.90038917610286,4103.373,1229.395
06/18/2015 0800,202.69079323918064,4163.847000000001,1284.963
06/18/2015 0815,267.60263654726236,4219.723,1320.096
06/18/2015 0830,335.367181960241,4286.9439999999995,1367.876
06/18/2015 0845,403.40376617144926,4353.49,1395.913
06/18/2015 0900,469.88454275364296,4424.296,1441.343
06/18/2015 0915,533.650519743938,4511.995999999999,1471.37
06/18/2015 0930,594.0630716560955,4613.789,1512.981
06/18/2015 0945,650.8403883375399,4752.096,1564.5639999999999
06/18/2015 1000,703.9067013542159,4862.962000000001,1596.1640000000002
06/18/2015 1015,753.2691324621794,4999.455,1652.223
06/18/2015 1030,798.9289765436662,5136.367,1707.334
06/18/2015 1045,840.8291132866686,5293.374,1755.7019999999998
06/18/2015 1100,878.8360020805474,5448.868,1797.042
06/18/2015 1115,912.7524554131256,5612.08,1837.4109999999998
06/18/2015 1130,942.3557273671736,5780.847,1883.4360000000001
06/18/2015 1145,967.4541695935486,6003.546,1918.953
06/18/2015 1200,987.954095694624,6205.195,1968.604
06/18/2015 1215,1003.9254882644337,6444.198,2039.282
06/18/2015 1230,1015.6482045666445,6678.751,2095.9700000000003
06/18/2015 1245,1023.6033457669143,6928.920000000001,2150.848
06/18/2015 1300,1028.3430793993116,7206.102,2185.9840000000004
06/18/2015 1315,1030.1937373322446,7463.777999999999,2248.729
06/18/2015 1330,1029.1062947302787,7686.954,2316.032
06/18/2015 1345,1025.071253801614,7884.274000000001,2365.156
06/18/2015 1400,1018.0986272286823,8123.88,2411.003
06/18/2015 1415,1007.8192711476935,8342.301,2454.536
06/18/2015 1430,993.6578360505874,8598.476,2516.5110000000004
06/18/2015 1445,975.1233312704765,8850.640000000001,2558.871
06/18/2015 1500,951.9295816348042,9000.934,2580.648
06/18/2015 1515,923.9979531810179,9227.792000000001,2601.1490000000003
06/18/2015 1530,891.4081904120474,9405.713,2653.593
06/18/2015 1545,854.3318494277773,9573.385,2686.06
06/18/2015 1600,812.9664838581285,9807.571,2707.017
06/18/2015 1615,767.4820550707107,9965.164999999999,2737.202
06/18/2015 1630,717.9882694062651,10049.568000000001,2749.8720000000003
06/18/2015 1645,664.530164548756,10200.971000000001,2769.569
06/18/2015 1700,607.118010892868,10304.124,2734.089
06/18/2015 1715,545.7960328650269,10386.624000000002,2747.011
06/18/2015 1730,480.7521527416862,10396.953,2722.173
06/18/2015 1745,412.46696558939567,10400.787,2707.06
06/18/2015 1800,341.8932111547973,10408.551,2651.805
06/18/2015 1815,270.64427477211694,10305.622,2643.729
06/18/2015 1830,201.1457959131202,10234.786999999998,2623.638
06/18/2015 1845,136.65843858933914,10088.740000000002,2577.0480000000002
06/18/2015 1900,81.00045607136182,9913.237000000001,2518.948
06/18/2015 1915,37.705967908245995,9727.538,2455.8269999999998
06/18/2015 1930,8.473446549147305,9534.006000000001,2415.472
06/18/2015 1945,-0.1,9413.735999999999,2374.202
06/18/2015 2000,-0.1,9262.234999999999,2343.893
06/18/2015 2015,-0.1,9257.875,2368.5780000000004
06/18/2015 2030,-0.1,9285.161999999998,2371.2920000000004
06/18/2015 2045,-0.1,9232.366,2335.1420000000003
06/18/2015 2100,-0.1,9150.551,2305.402
06/18/2015 2115,-0.1,9037.857,2262.504
06/18/2015 2130,-0.1,8865.383999999998,2220.06
06/18/2015 2145,-0.1,8639.591,2173.8599999999997
06/18/2015 2200,-0.1,8358.351,2113.298
06/18/2015 2215,-0.1,8100.369,2024.395
06/18/2015 2230,-0.1,7778.693,1948.9590000000003
06/18/2015 2245,-0.1,7454.459999999999,1878.422
06/18/2015 2300,-0.1,7102.4349999999995,1794.991
06/18/2015 2315,-0.1,6777.1849999999995,1712.172
06/18/2015 2330,-0.1,6426.588000000001,1642.865
06/18/2015 2345,-0.1,6083.4490000000005,1559.0839999999998
06/19/2015 0000,-0.1,5824.138999999999,1519.01
06/19/2015 0015,-0.1,5556.711,1457.326
06/19/2015 0030,-0.1,5314.826,1401.2820000000002
06/19/2015 0045,-0.1,5109.544,1362.4299999999998
06/19/2015 0100,-0.1,4905.903,1313.778
06/19/2015 0115,-0.1,4728.709000000001,1269.7820000000002
06/19/2015 0130,-0.1,4554.554,1228.855
06/19/2015 0145,-0.1,4414.808999999999,1183.6
06/19/2015 0200,-0.1,4288.417,1150.835
06/19/2015 0215,-0.1,4183.815,1127.99
06/19/2015 0230,-0.1,4066.322,1099.136
06/19/2015 0245,-0.1,3972.6229999999996,1072.772
06/19/2015 0300,-0.1,3901.0589999999997,1063.743
06/19/2015 0315,-0.1,3836.803,1050.181
06/19/2015 0330,-0.1,3759.2930000000006,1033.716
06/19/2015 0345,-0.1,3714.4249999999997,1022.7
06/19/2015 0400,-0.1,3650.772,1010.796
06/19/2015 0415,-0.1,3599.419,1002.2
06/19/2015 0430,-0.1,3576.9159999999993,1000.7660000000001
06/19/2015 0445,-0.1,3564.5209999999993,1005.031
06/19/2015 0500,-0.1,3596.6270000000004,1015.439
06/19/2015 0515,-0.1,3631.232,1018.461
06/19/2015 0530,-0.1,3642.4089999999997,1018.08
06/19/2015 0545,-0.1,3662.1610000000005,1012.454
06/19/2015 0600,-0.1,3728.3349999999996,1038.752
06/19/2015 0615,-0.1,3797.605,1065.086
06/19/2015 0630,15.421382021543037,3854.03,1095.855
06/19/2015 0645,26.634562519809876,3912.628,1130.973
06/19/2015 0700,36.47632885508993,3980.8449999999993,1173.202
06/19/2015 0715,58.307657945113014,4067.5539999999996,1198.844
06/19/2015 0730,94.29122146535121,4122.94,1236.808
06/19/2015 0745,143.167376772429,4181.862,1275.067
06/19/2015 0800,201.81555445612548,4299.396000000001,1337.88
06/19/2015 0815,266.6309752531024,4366.545,1381.0430000000001
06/19/2015 0830,334.3403784715858,4453.482,1431.0679999999998
06/19/2015 0845,402.3547486717229,4495.679,1468.883
06/19/2015 0900,468.8371748134326,4602.019,1511.8960000000002
06/19/2015 0915,532.6205999244999,4707.161,1564.218
06/19/2015 0930,593.0601261356408,4793.893,1612.811
06/19/2015 0945,649.8696813540904,4932.251,1658.649
06/19/2015 1000,702.9711139787183,5099.139999999999,1702.472
06/19/2015 1015,752.3707067368974,5274.0830000000005,1767.155
06/19/2015 1030,798.0700190514037,5421.9800000000005,1822.3310000000001
06/19/2015 1045,840.0128180507116,5558.552000000001,1868.098
06/19/2015 1100,878.0665993625227,5763.914,1907.479
06/19/2015 1115,912.0349267142418,5949.496999999999,1946.303
06/19/2015 1130,941.6951526634281,6170.614,1998.2649999999999
06/19/2015 1145,966.8547957503207,6421.807000000001,2042.4450000000002
06/19/2015 1200,987.4182449227836,6640.839,2104.486
06/19/2015 1215,1003.4524864480901,6886.937,2140.532
06/19/2015 1230,1015.2336658012596,7116.843,2179.397
06/19/2015 1245,1023.2395569819557,7356.449,2259.942
06/19/2015 1300,1028.0219731481475,7638.232,2321.599
06/19/2015 1315,1029.9127833525088,7861.267999999999,2383.9710000000005
06/19/2015 1330,1028.868276141214,8103.993000000001,2423.868
06/19/2015 1345,1024.8759248311126,8368.288999999999,2469.9449999999997
06/19/2015 1400,1017.9474601878596,8610.149000000001,2522.076
06/19/2015 1415,1007.7192828952842,8827.649,2571.649
06/19/2015 1430,993.6177166305773,9025.246,2612.813
06/19/2015 1445,975.150165731638,9256.52,2664.1220000000003
06/19/2015 1500,952.0277291196566,9474.881000000001,2685.575
06/19/2015 1515,924.1691898222592,9655.462000000001,2719.919
06/19/2015 1530,891.6524311021262,9828.923,2753.277
06/19/2015 1545,854.6480732588532,10042.118,2776.515
06/19/2015 1600,813.3536381340025,10108.085,2784.013
06/19/2015 1615,767.939775621211,10232.760000000002,2815.953
06/19/2015 1630,718.517281901435,10383.098,2803.001
06/19/2015 1645,665.1322460670023,10502.195000000002,2846.45
06/19/2015 1700,607.7954046492001,10602.291000000001,2837.978
06/19/2015 1715,546.5502284576131,10697.213999999998,2831.873
06/19/2015 1730,481.58197749682523,10752.639,2814.757
06/19/2015 1745,413.36599377031865,10820.696999999998,2820.2960000000003
06/19/2015 1800,342.84661662733487,10829.636,2793.75
06/19/2015 1815,271.62549197888086,10760.523000000001,2768.788
06/19/2015 1830,202.11384311584396,10673.988999999998,2705.8779999999997
06/19/2015 1845,137.55773291807034,10585.424,2703.9610000000002
06/19/2015 1900,81.76667391125258,10452.108,2650.743
06/19/2015 1915,38.28327103082422,10287.287,2582.6009999999997
06/19/2015 1930,8.843621215374533,10094.001,2540.9840000000004
06/19/2015 1945,-0.1,9924.808,2487.899
06/19/2015 2000,-0.1,9749.577000000001,2470.608
06/19/2015 2015,-0.1,9705.434000000001,2461.653
06/19/2015 2030,-0.1,9783.987,2455.0280000000002
06/19/2015 2045,-0.1,9735.146,2440.523
06/19/2015 2100,-0.1,9628.378,2400.2650000000003
06/19/2015 2115,-0.1,9437.979,2381.946
06/19/2015 2130,-0.1,9362.812,2328.7149999999997
06/19/2015 2145,-0.1,9149.239,2281.4979999999996
06/19/2015 2200,-0.1,8874.212,2203.61
06/19/2015 2215,-0.1,8651.909,2154.241
06/19/2015 2230,-0.1,8409.163,2087.699
06/19/2015 2245,-0.1,8112.349,2011.281
06/19/2015 2300,-0.1,7738.5160000000005,1940.247
06/19/2015 2315,-0.1,7406.134000000001,1867.703
06/19/2015 2330,-0.1,7108.694,1787.853
06/19/2015 2345,-0.1,6806.4800000000005,1724.471
06/20/2015 0000,-0.1,6410.594999999999,1657.8739999999998
06/20/2015 0015,-0.1,6112.714999999999,1585.536
06/20/2015 0030,-0.1,5810.852000000001,1531.2559999999999
06/20/2015 0045,-0.1,5557.336,1473.0679999999998
06/20/2015 0100,-0.1,5331.811,1403.833
06/20/2015 0115,-0.1,5133.9130000000005,1354.73
06/20/2015 0130,-0.1,4922.714,1318.4360000000001
06/20/2015 0145,-0.1,4749.535,1272.558
06/20/2015 0200,-0.1,4615.024,1238.798
06/20/2015 0215,-0.1,4484.314,1201.7489999999998
06/20/2015 0230,-0.1,4355.17,1176.521
06/20/2015 0245,-0.1,4239.437,1156.031
06/20/2015 0300,-0.1,4144.994,1130.701
06/20/2015 0315,-0.1,4031.915,1103.9969999999998
06/20/2015 0330,-0.1,3950.563,1089.978
06/20/2015 0345,-0.1,3879.755,1061.2939999999999
06/20/2015 0400,-0.1,3800.187,1057.8580000000002
06/20/2015 0415,-0.1,3749.44,1054.313
06/20/2015 0430,-0.1,3676.5250000000005,1034.107
06/20/2015 0445,-0.1,3649.0879999999997,1027.764
06/20/2015 0500,-0.1,3621.9350000000004,1019.96
06/20/2015 0515,-0.1,3594.035,1015.702
06/20/2015 0530,-0.1,3565.0659999999993,1004.661
06/20/2015 0545,-0.1,3534.54,992.2330000000001
06/20/2015 0600,-0.1,3559.4960000000005,1001.338
06/20/2015 0615,-0.1,3596.224,1004.048
06/20/2015 0630,15.262336393426736,3638.313,1023.593
06/20/2015 0645,26.534590665654818,3701.9179999999997,1043.871
06/20/2015 0700,36.30951366423459,3784.638,1070.124
06/20/2015 0715,57.947802870502706,3909.273,1106.446
06/20/2015 0730,93.72042630619433,4023.727,1146.8000000000002
06/20/2015 0745,142.4093461904523,4141.754,1168.252
06/20/2015 0800,200.91420170102947,4270.194,1235.583
06/20/2015 0815,265.6342160350949,4404.334000000001,1296.653
06/20/2015 0830,333.29100568197754,4541.8330000000005,1349.6819999999998
06/20/2015 0845,401.286603725104,4694.5779999999995,1404.261
06/20/2015 0900,467.7745537254719,4844.308,1466.525
06/20/2015 0915,531.5793985530986,5050.606,1528.0259999999998
06/20/2015 0930,592.0497622692127,5165.251,1569.716
06/20/2015 0945,648.8952021867769,5331.696999999999,1602.591
06/20/2015 1000,702.0351371052604,5542.705000000002,1665.251
06/20/2015 1015,751.4749960921208,5754.561999999999,1725.6680000000001
06/20/2015 1030,797.2165969670325,5980.91,1786.349
06/20/2015 1045,839.2045814653956,6174.898999999999,1853.616
06/20/2015 1100,877.3074546561124,6406.734,1904.1689999999999
06/20/2015 1115,911.3294909541028,6656.242,1965.263
06/20/2015 1130,941.0480942915026,6912.239,2008.245
06/20/2015 1145,966.2699106010117,7178.401000000001,2066.472
06/20/2015 1200,986.8973941127958,7463.6669999999995,2144.206
06/20/2015 1215,1002.9945851333791,7759.819,2187.455
06/20/2015 1230,1014.8340677416694,8052.943,2230.18
06/20/2015 1245,1022.8905661036183,8319.741,2327.2889999999998
06/20/2015 1300,1027.7158431752962,8621.42,2388.429
06/20/2015 1315,1029.6471746829725,8914.921,2467.18
06/20/2015 1330,1028.6454366315027,9163.752,2502.947
06/20/2015 1345,1024.695166525693,9440.374,2548.187
06/20/2015 1400,1017.810490982445,9669.994,2590.825
06/20/2015 1415,1007.6333697585795,9936.295,2647.913
06/20/2015 1430,993.5914782693354,10145.466,2678.584
06/20/2015 1445,975.1903548801117,10296.101999999999,2717.208
06/20/2015 1500,952.1382374025026,10506.448,2759.3900000000003
06/20/2015 1515,924.3512826623216,10688.856999999998,2788.212
06/20/2015 1530,891.905521580913,10849.405,2827.4030000000002
06/20/2015 1545,854.9706694212863,10976.669,2849.355
06/20/2015 1600,813.7442480120617,11253.319000000001,2890.205
06/20/2015 1615,768.3976158305474,11346.244999999999,2907.5190000000002
06/20/2015 1630,719.042662204884,11426.106000000002,2928.308
06/20/2015 1645,665.7265174034645,11396.595000000001,2934.488
06/20/2015 1700,608.4603728171255,11389.197,2928.389
06/20/2015 1715,547.2869563690726,11399.39,2907.902
06/20/2015 1730,482.3889333390643,11339.265000000001,2914.496
06/20/2015 1745,414.2365637131532,11229.027999999998,2868.945
06/20/2015 1800,343.7661172269325,11159.073,2837.439
06/20/2015 1815,272.56804771216713,11017.378,2833.433
06/20/2015 1830,203.03995893854918,10867.113000000001,2791.639
06/20/2015 1845,138.41430815018714,10676.821,2739.1330000000003
06/20/2015 1900,82.49280771402313,10447.661999999998,2692.6189999999997
06/20/2015 1915,38.82682836166481,10241.943000000001,2641.334
06/20/2015 1930,9.189064699064451,10025.027,2576.816
06/20/2015 1945,-0.1,9832.577,2540.475
06/20/2015 2000,-0.1,9693.354000000001,2507.124
06/20/2015 2015,-0.1,9646.488,2519.804
06/20/2015 2030,-0.1,9618.421,2504.1710000000003
06/20/2015 2045,-0.1,9568.478,2463.6710000000003
06/20/2015 2100,-0.1,9490.589000000002,2421.983
06/20/2015 2115,-0.1,9293.345,2371.776
06/20/2015 2130,-0.1,9143.099,2324.284
06/20/2015 2145,-0.1,8982.823,2264.497
06/20/2015 2200,-0.1,8764.474999999999,2240.85
06/20/2015 2215,-0.1,8534.757,2189.581
06/20/2015 2230,-0.1,8354.485,2128.5739999999996
06/20/2015 2245,-0.1,8092.58,2075.6189999999997
06/20/2015 2300,-0.1,7817.291,1985.049
06/20/2015 2315,-0.1,7561.679,1916.9409999999998
06/20/2015 2330,-0.1,7233.842999999999,1846.9119999999998
06/20/2015 2345,-0.1,6990.9490000000005,1778.598
06/21/2015 0000,-0.1,6753.122,1728.836
06/21/2015 0015,-0.1,6459.344999999999,1665.888
06/21/2015 0030,-0.1,6167.275,1605.9109999999998
06/21/2015 0045,-0.1,5950.349,1561.3069999999998
06/21/2015 0100,-0.1,5722.519,1492.763
06/21/2015 0115,-0.1,5509.827,1451.958
